Ticker,option_raw,Expiration,DTE,Side,Strike,Open Interest,Volume,IV,Gamma,Bid,Ask,Last,Delta,Theta,Vega,Source URL Used,Gamma Used,Call GEX,Put GEX,Net GEX,Call GEX Bn,Put GEX Bn,Net GEX Bn
SPY,SPY260512C00745000,2026-05-12,5,call,745.0,525.0,1344.0,0.1008,0.0166,0.28,0.31,,0.0765,-0.1146,0.1341,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0166,4664349.018126001,0.0,4664349.018126001,0.004664349018126001,0.0,0.004664349018126001
SPY,SPY260512P00745000,2026-05-12,5,put,745.0,28.0,408.0,0.1048,0.0205,11.68,14.35,,-0.9563,-0.1707,0.091,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0205,0.0,-307210.1361336001,-307210.1361336001,0.0,-0.0003072101361336001,-0.0003072101361336001
SPY,SPY260512C00746000,2026-05-12,5,call,746.0,225.0,949.0,0.1006,0.014,0.21,0.24,,0.0612,-0.0945,0.1145,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.014,1685909.2836600002,0.0,1685909.2836600002,0.0016859092836600002,0.0,0.0016859092836600002
SPY,SPY260512P00746000,2026-05-12,5,put,746.0,1.0,732.0,0.1085,0.0148,12.66,15.34,,-0.9734,-0.1816,0.0626,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0148,0.0,-7921.097586720001,-7921.097586720001,0.0,-7.921097586720001e-06,-7.921097586720001e-06
SPY,SPY260512C00747000,2026-05-12,5,call,747.0,217.0,458.0,0.1004,0.0117,0.16,0.18,,0.0487,-0.0771,0.097,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0117,1358842.8826299603,0.0,1358842.8826299603,0.0013588428826299603,0.0,0.0013588428826299603
SPY,SPY260512P00747000,2026-05-12,5,put,747.0,1.0,10.0,0.1144,0.0097,13.66,16.34,,-0.9856,-0.1925,0.0384,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0097,0.0,-5191.530175080001,-5191.530175080001,0.0,-5.191530175080001e-06,-5.191530175080001e-06
SPY,SPY260512C00748000,2026-05-12,5,call,748.0,264.0,482.0,0.1006,0.0096,0.12,0.14,,0.0385,-0.0625,0.0815,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0096,1356434.4407961601,0.0,1356434.4407961601,0.00135643444079616,0.0,0.00135643444079616
SPY,SPY260512C00749000,2026-05-12,5,call,749.0,250.0,1275.0,0.1009,0.008,0.09,0.11,,0.0306,-0.0509,0.0686,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.008,1070418.5928000002,0.0,1070418.5928000002,0.0010704185928000001,0.0,0.0010704185928000001
SPY,SPY260512P00749000,2026-05-12,5,put,749.0,1.0,4.0,0.126,0.0028,15.66,18.34,,-0.9968,-0.217,0.0113,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0028,0.0,-1498.5860299200003,-1498.5860299200003,0.0,-1.4985860299200004e-06,-1.4985860299200004e-06
SPY,SPY260512C00750000,2026-05-12,5,call,750.0,909.0,3548.0,0.1011,0.0065,0.07,0.08,,0.0243,-0.0412,0.0574,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0065,3162284.127779401,0.0,3162284.127779401,0.003162284127779401,0.0,0.003162284127779401
SPY,SPY260512P00750000,2026-05-12,5,put,750.0,2.0,4.0,0.1317,0.0011,16.66,19.34,,-0.9989,-0.2257,0.0059,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0011,0.0,-1177.4604520800003,-1177.4604520800003,0.0,-1.1774604520800004e-06,-1.1774604520800004e-06
SPY,SPY260512C00755000,2026-05-12,5,call,755.0,1049.0,2042.0,0.1101,0.0027,0.02,0.04,,0.0094,-0.0179,0.0268,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0027,1515873.2901937205,0.0,1515873.2901937205,0.0015158732901937204,0.0,0.0015158732901937204
SPY,SPY260512C00760000,2026-05-12,5,call,760.0,747.0,817.0,0.1249,0.0016,0.01,0.03,,0.0059,-0.0129,0.0178,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0016,639682.1510572801,0.0,639682.1510572801,0.0006396821510572801,0.0,0.0006396821510572801
SPY,SPY260512C00765000,2026-05-12,5,call,765.0,280.0,41.0,0.1403,0.0011,0.01,0.02,,0.0045,-0.0113,0.0138,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0011,164844.46329120005,0.0,164844.46329120005,0.00016484446329120006,0.0,0.00016484446329120006
SPY,SPY260512C00770000,2026-05-12,5,call,770.0,450.0,578.0,0.153,0.0008,0.0,0.02,,0.0037,-0.0104,0.0114,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0008,192675.34670400008,0.0,192675.34670400008,0.00019267534670400007,0.0,0.00019267534670400007
SPY,SPY260512C00775000,2026-05-12,5,call,775.0,1973.0,1289.0,0.1704,0.0006,0.0,0.02,,0.003,-0.0094,0.0094,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0006,633580.7650783202,0.0,633580.7650783202,0.0006335807650783202,0.0,0.0006335807650783202
SPY,SPY260512C00780000,2026-05-12,5,call,780.0,333.0,252.0,0.1879,0.0005,0.0,0.02,,0.0025,-0.0085,0.0079,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0005,89112.34785060004,0.0,89112.34785060004,8.911234785060003e-05,0.0,8.911234785060003e-05
SPY,SPY260512C00785000,2026-05-12,5,call,785.0,3.0,1.0,0.2051,0.0004,0.0,0.02,,0.0021,-0.0077,0.0067,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0004,642.2511556800001,0.0,642.2511556800001,6.422511556800001e-07,0.0,6.422511556800001e-07
SPY,SPY260512C00790000,2026-05-12,5,call,790.0,10.0,2.0,0.2223,0.0003,0.0,0.02,,0.0018,-0.0069,0.0057,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0003,1605.6278892000003,0.0,1605.6278892000003,1.6056278892000003e-06,0.0,1.6056278892000003e-06
SPY,SPY260512C00800000,2026-05-12,5,call,800.0,4.0,3018.0,0.2414,0.0002,0.0,0.01,,0.0013,-0.0055,0.0041,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0002,428.1674371200001,0.0,428.1674371200001,4.281674371200001e-07,0.0,4.281674371200001e-07
SPY,SPY260513P00500000,2026-05-13,6,put,500.0,10.0,0.0,0.8721,0.0,0.0,0.01,,-0.0001,-0.0016,0.0004,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00505000,2026-05-13,6,put,505.0,31.0,0.0,0.8506,0.0,0.0,0.01,,-0.0001,-0.0017,0.0005,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00510000,2026-05-13,6,put,510.0,100.0,0.0,0.8293,0.0,0.0,0.01,,-0.0001,-0.0018,0.0005,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00520000,2026-05-13,6,put,520.0,1.0,0.0,0.7873,0.0,0.0,0.01,,-0.0002,-0.0021,0.0006,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00525000,2026-05-13,6,put,525.0,60.0,0.0,0.7665,0.0,0.0,0.01,,-0.0002,-0.0023,0.0006,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00530000,2026-05-13,6,put,530.0,40.0,0.0,0.746,0.0,0.0,0.01,,-0.0002,-0.0024,0.0007,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00535000,2026-05-13,6,put,535.0,60.0,0.0,0.7256,0.0,0.0,0.01,,-0.0002,-0.0026,0.0008,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00540000,2026-05-13,6,put,540.0,47.0,0.0,0.7053,0.0,0.0,0.01,,-0.0002,-0.0028,0.0008,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00545000,2026-05-13,6,put,545.0,50.0,0.0,0.6852,0.0,0.0,0.01,,-0.0003,-0.003,0.0009,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00550000,2026-05-13,6,put,550.0,28.0,0.0,0.6653,0.0,0.0,0.01,,-0.0003,-0.0032,0.001,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00555000,2026-05-13,6,put,555.0,10.0,0.0,0.6456,0.0,0.0,0.01,,-0.0003,-0.0034,0.0011,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00560000,2026-05-13,6,put,560.0,76.0,0.0,0.6259,0.0,0.0,0.01,,-0.0003,-0.0037,0.0012,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00565000,2026-05-13,6,put,565.0,70.0,0.0,0.6065,0.0,0.0,0.01,,-0.0004,-0.004,0.0013,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00570000,2026-05-13,6,put,570.0,96.0,0.0,0.5871,0.0,0.0,0.01,,-0.0004,-0.0043,0.0014,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00575000,2026-05-13,6,put,575.0,10.0,0.0,0.568,0.0,0.0,0.01,,-0.0005,-0.0046,0.0016,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513C00580000,2026-05-13,6,call,580.0,2.0,0.0,0.0,0.0,151.02,153.84,,0.9995,0.0,0.0018,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPY260513P00580000,2026-05-13,6,put,580.0,379.0,0.0,0.5489,0.0,0.0,0.01,,-0.0005,-0.005,0.0018,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00585000,2026-05-13,6,put,585.0,38.0,0.0,0.53,0.0,0.0,0.01,,-0.0006,-0.0054,0.0019,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00590000,2026-05-13,6,put,590.0,126.0,0.0,0.5112,0.0,0.0,0.01,,-0.0006,-0.0058,0.0022,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00595000,2026-05-13,6,put,595.0,16.0,0.0,0.4925,0.0,0.0,0.01,,-0.0007,-0.0063,0.0024,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
SPY,SPY260513P00600000,2026-05-13,6,put,600.0,17.0,0.0,0.474,0.0001,0.0,0.01,,-0.0008,-0.0068,0.0026,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-909.8558038800003,-909.8558038800003,0.0,-9.098558038800003e-07,-9.098558038800003e-07
SPY,SPY260513C00605000,2026-05-13,6,call,605.0,1.0,0.0,0.0,0.0001,126.04,128.86,,0.9991,0.0,0.0029,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,53.52092964000001,0.0,53.52092964000001,5.352092964000001e-08,0.0,5.352092964000001e-08
SPY,SPY260513P00605000,2026-05-13,6,put,605.0,2.0,846.0,0.4556,0.0001,0.0,0.01,,-0.0009,-0.0074,0.0029,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-107.04185928000003,-107.04185928000003,0.0,-1.0704185928000002e-07,-1.0704185928000002e-07
SPY,SPY260513P00610000,2026-05-13,6,put,610.0,3.0,2.0,0.4372,0.0001,0.0,0.01,,-0.001,-0.008,0.0033,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-160.56278892000003,-160.56278892000003,0.0,-1.6056278892000002e-07,-1.6056278892000002e-07
SPY,SPY260513P00615000,2026-05-13,6,put,615.0,24.0,0.0,0.4571,0.0001,0.01,0.02,,-0.0011,-0.0087,0.0037,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-1284.5023113600002,-1284.5023113600002,0.0,-1.2845023113600002e-06,-1.2845023113600002e-06
SPY,SPY260513P00620000,2026-05-13,6,put,620.0,6.0,0.0,0.4376,0.0001,0.01,0.02,,-0.0013,-0.0095,0.0041,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-321.12557784000006,-321.12557784000006,0.0,-3.2112557784000005e-07,-3.2112557784000005e-07
SPY,SPY260513P00625000,2026-05-13,6,put,625.0,11.0,11.0,0.4181,0.0001,0.01,0.02,,-0.0014,-0.0104,0.0046,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-588.7302260400002,-588.7302260400002,0.0,-5.887302260400002e-07,-5.887302260400002e-07
SPY,SPY260513P00630000,2026-05-13,6,put,630.0,119.0,72.0,0.3988,0.0001,0.01,0.02,,-0.0016,-0.0114,0.0052,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0001,0.0,-6368.990627160003,-6368.990627160003,0.0,-6.368990627160003e-06,-6.368990627160003e-06
SPY,SPY260513P00635000,2026-05-13,6,put,635.0,305.0,50.0,0.3795,0.0002,0.01,0.02,,-0.0019,-0.0126,0.0059,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0002,0.0,-32647.767080400008,-32647.767080400008,0.0,-3.264776708040001e-05,-3.264776708040001e-05
SPY,SPY260513P00640000,2026-05-13,6,put,640.0,238.0,2.0,0.3604,0.0002,0.01,0.02,,-0.0021,-0.0138,0.0067,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0002,0.0,-25475.962508640012,-25475.962508640012,0.0,-2.5475962508640013e-05,-2.5475962508640013e-05
SPY,SPY260513P00645000,2026-05-13,6,put,645.0,218.0,2.0,0.3575,0.0002,0.02,0.03,,-0.0025,-0.0156,0.0078,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0002,0.0,-23335.125323040007,-23335.125323040007,0.0,-2.3335125323040007e-05,-2.3335125323040007e-05
SPY,SPY260513P00650000,2026-05-13,6,put,650.0,432.0,73.0,0.3377,0.0003,0.02,0.03,,-0.003,-0.0174,0.009,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0003,0.0,-69363.12481344001,-69363.12481344001,0.0,-6.936312481344001e-05,-6.936312481344001e-05
SPY,SPY260513P00655000,2026-05-13,6,put,655.0,1014.0,41.0,0.318,0.0003,0.02,0.03,,-0.0035,-0.0194,0.0105,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0003,0.0,-162810.66796488003,-162810.66796488003,0.0,-0.00016281066796488004,-0.00016281066796488004
SPY,SPY260513C00660000,2026-05-13,6,call,660.0,4.0,0.0,0.2387,0.0004,71.1,73.92,,0.9959,0.0,0.0121,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0004,856.3348742400002,0.0,856.3348742400002,8.563348742400002e-07,0.0,8.563348742400002e-07
SPY,SPY260513P00660000,2026-05-13,6,put,660.0,216.0,221.0,0.3086,0.0004,0.03,0.04,,-0.0041,-0.0219,0.0122,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0004,0.0,-46242.083208960015,-46242.083208960015,0.0,-4.6242083208960015e-05,-4.6242083208960015e-05
SPY,SPY260513C00665000,2026-05-13,6,call,665.0,1.0,0.0,0.2521,0.0005,66.11,68.93,,0.9951,-0.0012,0.0143,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0005,267.6046482000001,0.0,267.6046482000001,2.676046482000001e-07,0.0,2.676046482000001e-07
SPY,SPY260513P00665000,2026-05-13,6,put,665.0,580.0,60.0,0.2884,0.0005,0.03,0.04,,-0.0049,-0.0248,0.0145,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0005,0.0,-155210.695956,-155210.695956,0.0,-0.00015521069595600002,-0.00015521069595600002
SPY,SPY260513C00670000,2026-05-13,6,call,670.0,7.0,6.0,0.2468,0.0006,61.12,63.94,,0.9941,-0.0065,0.017,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0006,2247.8790448800005,0.0,2247.8790448800005,2.2478790448800006e-06,0.0,2.2478790448800006e-06
SPY,SPY260513P00670000,2026-05-13,6,put,670.0,275.0,14.0,0.2759,0.0006,0.04,0.05,,-0.0059,-0.0281,0.0171,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0006,0.0,-88309.533906,-88309.533906,0.0,-8.8309533906e-05,-8.8309533906e-05
SPY,SPY260513P00671000,2026-05-13,6,put,671.0,56.0,2.0,0.2718,0.0007,0.04,0.05,,-0.0062,-0.0289,0.0177,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0007,0.0,-20980.204418880003,-20980.204418880003,0.0,-2.0980204418880002e-05,-2.0980204418880002e-05
SPY,SPY260513P00672000,2026-05-13,6,put,672.0,24.0,291.0,0.2677,0.0007,0.04,0.05,,-0.0064,-0.0296,0.0183,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0007,0.0,-8991.516179520002,-8991.516179520002,0.0,-8.991516179520003e-06,-8.991516179520003e-06
SPY,SPY260513C00673000,2026-05-13,6,call,673.0,2.0,1.0,0.2455,0.0007,58.13,60.95,,0.9933,-0.01,0.019,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0007,749.2930149600002,0.0,749.2930149600002,7.492930149600002e-07,0.0,7.492930149600002e-07
SPY,SPY260513P00673000,2026-05-13,6,put,673.0,28.0,368.0,0.2696,0.0007,0.05,0.06,,-0.0067,-0.0306,0.0191,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0007,0.0,-10490.102209440001,-10490.102209440001,0.0,-1.0490102209440001e-05,-1.0490102209440001e-05
SPY,SPY260513P00674000,2026-05-13,6,put,674.0,56.0,2.0,0.2654,0.0008,0.05,0.06,,-0.007,-0.0316,0.0198,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0008,0.0,-23977.376478720005,-23977.376478720005,0.0,-2.3977376478720006e-05,-2.3977376478720006e-05
SPY,SPY260513C00675000,2026-05-13,6,call,675.0,1.0,10.0,0.2363,0.0008,56.13,58.96,,0.9927,-0.0126,0.0205,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0008,428.1674371200001,0.0,428.1674371200001,4.281674371200001e-07,0.0,4.281674371200001e-07
SPY,SPY260513P00675000,2026-05-13,6,put,675.0,191.0,54.0,0.2612,0.0008,0.05,0.06,,-0.0073,-0.0325,0.0206,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0008,0.0,-81779.98048992002,-81779.98048992002,0.0,-8.177998048992003e-05,-8.177998048992003e-05
SPY,SPY260513P00676000,2026-05-13,6,put,676.0,89.0,78.0,0.2571,0.0009,0.05,0.06,,-0.0076,-0.0334,0.0213,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0009,0.0,-42870.26464164001,-42870.26464164001,0.0,-4.287026464164001e-05,-4.287026464164001e-05
SPY,SPY260513P00677000,2026-05-13,6,put,677.0,216.0,80.0,0.2579,0.0009,0.06,0.07,,-0.008,-0.0346,0.0223,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0009,0.0,-104044.68722016002,-104044.68722016002,0.0,-0.00010404468722016002,-0.00010404468722016002
SPY,SPY260513P00678000,2026-05-13,6,put,678.0,151.0,2.0,0.2537,0.001,0.06,0.07,,-0.0084,-0.0356,0.0232,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.001,0.0,-80816.60375640001,-80816.60375640001,0.0,-8.081660375640001e-05,-8.081660375640001e-05
SPY,SPY260513P00679000,2026-05-13,6,put,679.0,187.0,112.0,0.2495,0.001,0.06,0.07,,-0.0088,-0.0368,0.0242,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.001,0.0,-100084.13842680003,-100084.13842680003,0.0,-0.00010008413842680002,-0.00010008413842680002
SPY,SPY260513C00680000,2026-05-13,6,call,680.0,2.0,0.0,0.2306,0.0011,51.15,53.97,,0.9908,-0.0201,0.0252,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0011,1177.4604520800003,0.0,1177.4604520800003,1.1774604520800004e-06,0.0,1.1774604520800004e-06
SPY,SPY260513P00680000,2026-05-13,6,put,680.0,829.0,376.0,0.2452,0.0011,0.06,0.07,,-0.0092,-0.0381,0.0252,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0011,0.0,-488057.35738716007,-488057.35738716007,0.0,-0.0004880573573871601,-0.0004880573573871601
SPY,SPY260513P00681000,2026-05-13,6,put,681.0,62.0,110.0,0.2452,0.0011,0.07,0.08,,-0.0097,-0.0397,0.0264,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0011,0.0,-36501.27401448001,-36501.27401448001,0.0,-3.650127401448001e-05,-3.650127401448001e-05
SPY,SPY260513P00682000,2026-05-13,6,put,682.0,142.0,90.0,0.2408,0.0012,0.07,0.08,,-0.0102,-0.0412,0.0276,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0012,0.0,-91199.66410656001,-91199.66410656001,0.0,-9.119966410656e-05,-9.119966410656e-05
SPY,SPY260513P00683000,2026-05-13,6,put,683.0,179.0,167.0,0.2366,0.0013,0.07,0.08,,-0.0107,-0.0425,0.0288,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0013,0.0,-124543.20327228002,-124543.20327228002,0.0,-0.00012454320327228002,-0.00012454320327228002
SPY,SPY260513P00684000,2026-05-13,6,put,684.0,83.0,6.0,0.236,0.0013,0.08,0.09,,-0.0114,-0.0444,0.0302,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0013,0.0,-57749.083081560006,-57749.083081560006,0.0,-5.774908308156001e-05,-5.774908308156001e-05
SPY,SPY260513C00685000,2026-05-13,6,call,685.0,12.0,10.0,0.2193,0.0014,46.17,48.99,,0.988,-0.0296,0.0316,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0014,8991.516179520002,0.0,8991.516179520002,8.991516179520003e-06,0.0,8.991516179520003e-06
SPY,SPY260513P00685000,2026-05-13,6,put,685.0,232.0,63.0,0.2316,0.0014,0.08,0.09,,-0.012,-0.0462,0.0317,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0014,0.0,-173835.97947072002,-173835.97947072002,0.0,-0.00017383597947072003,-0.00017383597947072003
SPY,SPY260513P00686000,2026-05-13,6,put,686.0,122.0,200.0,0.2306,0.0015,0.09,0.1,,-0.0127,-0.0481,0.0333,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0015,0.0,-97943.30124120002,-97943.30124120002,0.0,-9.794330124120003e-05,-9.794330124120003e-05
SPY,SPY260513P00687000,2026-05-13,6,put,687.0,207.0,356.0,0.2261,0.0016,0.09,0.1,,-0.0134,-0.0502,0.035,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0016,0.0,-177261.31896768004,-177261.31896768004,0.0,-0.00017726131896768005,-0.00017726131896768005
SPY,SPY260513C00688000,2026-05-13,6,call,688.0,4.0,0.0,0.2142,0.0017,43.19,46.01,,0.9858,-0.0368,0.0366,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0017,3639.4232155200007,0.0,3639.4232155200007,3.6394232155200006e-06,0.0,3.6394232155200006e-06
SPY,SPY260513P00688000,2026-05-13,6,put,688.0,602.0,9.0,0.2247,0.0017,0.1,0.11,,-0.0143,-0.0524,0.0368,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0017,0.0,-547733.1939357601,-547733.1939357601,0.0,-0.00054773319393576,-0.00054773319393576
SPY,SPY260513P00689000,2026-05-13,6,put,689.0,193.0,153.0,0.2202,0.0018,0.1,0.11,,-0.0152,-0.0548,0.0388,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0018,0.0,-185931.70956936007,-185931.70956936007,0.0,-0.00018593170956936008,-0.00018593170956936008
SPY,SPY260513C00690000,2026-05-13,6,call,690.0,15.0,0.0,0.2085,0.0019,41.2,44.02,,0.984,-0.0424,0.0407,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0019,15253.464947400005,0.0,15253.464947400005,1.5253464947400006e-05,0.0,1.5253464947400006e-05
SPY,SPY260513P00690000,2026-05-13,6,put,690.0,845.0,133.0,0.2185,0.002,0.11,0.12,,-0.0161,-0.0574,0.0409,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.002,0.0,-904503.7109160002,-904503.7109160002,0.0,-0.0009045037109160002,-0.0009045037109160002
SPY,SPY260513C00691000,2026-05-13,6,call,691.0,1.0,0.0,0.2071,0.0021,40.21,43.03,,0.9829,-0.0455,0.0429,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0021,1123.9395224400002,0.0,1123.9395224400002,1.1239395224400003e-06,0.0,1.1239395224400003e-06
SPY,SPY260513P00691000,2026-05-13,6,put,691.0,53.0,8.0,0.2165,0.0021,0.12,0.13,,-0.0172,-0.0601,0.0431,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0021,0.0,-59568.79468932001,-59568.79468932001,0.0,-5.9568794689320015e-05,-5.9568794689320015e-05
SPY,SPY260513C00692000,2026-05-13,6,call,692.0,2.0,1.0,0.2054,0.0022,39.22,42.04,,0.9817,-0.0488,0.0453,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0022,2354.9209041600006,0.0,2354.9209041600006,2.354920904160001e-06,0.0,2.354920904160001e-06
SPY,SPY260513P00692000,2026-05-13,6,put,692.0,130.0,113.0,0.2131,0.0022,0.12,0.14,,-0.0183,-0.0628,0.0453,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0022,0.0,-153069.85877040005,-153069.85877040005,0.0,-0.00015306985877040004,-0.00015306985877040004
SPY,SPY260513C00693000,2026-05-13,6,call,693.0,23.0,0.0,0.2035,0.0024,38.23,41.05,,0.9805,-0.0524,0.0479,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0024,29543.55316128,0.0,29543.55316128,2.954355316128e-05,0.0,2.954355316128e-05
SPY,SPY260513P00693000,2026-05-13,6,put,693.0,1248.0,141.0,0.2096,0.0024,0.13,0.14,,-0.0196,-0.0664,0.0482,https://cdn.cboe.com/api/global/delayed_quotes/options/SPY.json,0.0024,0.0,-1603058.8845772804,-1603058.8845772804,0.0,-0.0016030588845772804,-0.0016030588845772804
